user_id,month,data_mb,voice_minutes,sms_count
U0006322,2024_11,184.25,0,2
U0006322,2024_12,128.98,0,0
U0006323,2024_07,222.39,0,0
U0006323,2024_08,222.39,1,0
U0006324,2024_07,335.54,0,0
U0006324,2024_08,402.65,0,2
U0006324,2024_09,402.65,0,0
U0006324,2024_10,281.85,0,0
U0006324,2024_11,281.85,0,0
U0006325,2024_07,291.38,1,1
U0006325,2024_08,203.97,0,1
U0006325,2024_09,244.76,1,4
U0006325,2024_10,293.71,0,0
U0006325,2024_11,205.6,0,0
U0006325,2024_12,205.6,0,0
U0006325,2025_01,205.6,5,0
U0006325,2025_02,205.6,0,1
U0006325,2025_03,143.92,0,0
U0006325,2025_04,143.92,0,0
U0006325,2025_05,100.74,2,0
U0006325,2025_06,100.74,0,0
U0006326,2024_07,258.1,1,0
U0006327,2024_07,319.03,3,0
U0006327,2024_08,382.84,1,0
U0006328,2024_07,351.26,0,0
U0006328,2024_08,245.88,0,1
U0006328,2024_09,295.06,0,2
U0006328,2024_10,295.06,0,0
U0006328,2024_11,295.06,2,0
U0006329,2024_07,504.33,1,0
U0006329,2024_08,504.33,0,1
U0006329,2024_09,605.2,1,0
U0006329,2024_10,726.24,0,0
U0006329,2024_11,726.24,1,2
U0006329,2024_12,726.24,0,0
U0006329,2025_01,726.24,0,2
U0006329,2025_02,508.37,0,2
U0006329,2025_03,508.37,1,0
U0006329,2025_04,355.86,4,0
U0006329,2025_05,355.86,0,1
U0006329,2025_06,427.03,0,2
U0006330,2024_07,348.67,0,0
U0006330,2024_08,244.07,0,1
U0006330,2024_09,170.85,3,0
U0006331,2024_07,166.35,1,3
U0006331,2024_08,199.62,0,0
U0006331,2024_09,199.62,0,0
U0006331,2024_10,139.73,0,1
U0006331,2024_11,139.73,0,0
U0006331,2024_12,167.68,0,0
U0006331,2025_01,167.68,0,0
U0006332,2024_07,434.37,0,0
U0006332,2024_08,304.06,0,2
U0006332,2024_09,304.06,4,1
U0006333,2024_07,558.31,0,0
U0006333,2024_08,669.97,0,0
U0006333,2024_09,468.98,0,0
U0006333,2024_10,562.78,0,0
U0006333,2024_11,393.95,0,1
U0006333,2024_12,393.95,0,0
U0006333,2025_01,393.95,0,0
U0006333,2025_02,472.74,0,0
U0006333,2025_03,567.29,1,3
U0006333,2025_04,397.1,4,0
U0006333,2025_05,397.1,0,0
U0006333,2025_06,397.1,0,0
U0006334,2024_07,287.76,0,0
U0006334,2024_08,287.76,0,1
U0006334,2024_09,201.43,1,0
U0006334,2024_10,201.43,0,0
U0006334,2024_11,201.43,2,0
U0006334,2024_12,201.43,0,0
U0006335,2024_07,257.47,23,0
U0006335,2024_08,257.47,1,0
U0006335,2024_09,308.96,0,0
U0006335,2024_10,216.27,0,0
U0006335,2024_11,151.39,0,0
U0006335,2024_12,151.39,0,1
U0006335,2025_01,151.39,0,0
U0006335,2025_02,151.39,1,0
U0006335,2025_03,181.67,0,0
U0006335,2025_04,181.67,0,0
U0006335,2025_05,181.67,1,0
U0006335,2025_06,181.67,0,0
U0006336,2024_07,320.72,0,0
U0006336,2024_08,384.86,0,0
U0006336,2024_09,384.86,0,1
U0006336,2024_10,461.83,0,0
U0006336,2024_11,461.83,0,1
U0006336,2024_12,554.2,1,1
U0006336,2025_01,554.2,0,0
U0006336,2025_02,554.2,0,0
U0006336,2025_03,665.04,0,0
U0006336,2025_04,465.53,0,0
U0006337,2024_07,479.46,4,0
U0006337,2024_08,479.46,2,0
U0006338,2024_07,522.39,0,0
U0006338,2024_08,365.67,0,6
U0006338,2024_09,438.8,0,0
U0006338,2024_10,438.8,0,2
U0006338,2024_11,438.8,0,0
U0006338,2024_12,438.8,0,1
U0006338,2025_01,438.8,0,1
U0006338,2025_02,307.16,0,1
U0006338,2025_03,307.16,0,0
U0006339,2024_07,378.45,1,2
U0006339,2024_08,454.14,0,0
U0006339,2024_09,544.97,0,1
U0006339,2024_10,544.97,0,1
U0006340,2024_07,264.43,0,0
U0006340,2024_08,264.43,0,0
U0006340,2024_09,264.43,3,1
U0006341,2024_07,402.61,0,0
U0006341,2024_08,402.61,3,0
U0006341,2024_09,402.61,0,0
U0006342,2024_07,625.92,6,0
U0006342,2024_08,625.92,0,0
U0006342,2024_09,751.1,0,2
U0006342,2024_10,901.32,0,1
U0006342,2024_11,630.92,0,0
U0006342,2024_12,630.92,2,1
U0006342,2025_01,630.92,0,0
U0006342,2025_02,630.92,0,1
U0006343,2024_07,304.89,0,0
U0006343,2024_08,304.89,0,0
U0006343,2024_09,304.89,0,0
U0006343,2024_10,304.89,1,0
U0006344,2024_07,642.56,3,1
U0006344,2024_08,771.07,0,0
U0006344,2024_09,925.28,0,0
U0006344,2024_10,1110.34,0,0
U0006344,2024_11,777.24,0,0
U0006344,2024_12,932.69,1,0
U0006344,2025_01,932.69,0,0
U0006344,2025_02,1119.23,1,0
U0006344,2025_03,1119.23,0,4
U0006344,2025_04,1343.08,0,0
U0006344,2025_05,1343.08,0,0
U0006344,2025_06,1343.08,2,0
U0006345,2024_07,217.5,0,0
U0006345,2024_08,261.0,1,2
U0006345,2024_09,261.0,5,1
U0006345,2024_10,261.0,0,0
U0006345,2024_11,261.0,0,0
U0006345,2024_12,261.0,1,0
U0006346,2024_07,375.78,0,0
U0006346,2024_08,450.94,0,0
U0006346,2024_09,450.94,0,0
U0006347,2024_07,475.31,0,0
U0006347,2024_08,570.37,1,0
U0006347,2024_09,684.44,0,0
U0006347,2024_10,479.11,0,0
U0006347,2024_11,574.93,0,0
U0006347,2024_12,689.92,0,0
U0006347,2025_01,689.92,0,0
U0006348,2024_07,306.42,0,5
U0006348,2024_08,306.42,0,2
U0006348,2024_09,367.7,0,4
U0006348,2024_10,257.39,0,0
U0006349,2024_07,267.93,1,0
U0006349,2024_08,267.93,0,0
U0006349,2024_09,267.93,0,2
U0006350,2024_07,582.74,0,0
U0006351,2024_07,392.17,0,0
U0006351,2024_08,392.17,0,1
U0006351,2024_09,274.52,0,0
U0006351,2024_10,274.52,0,0
U0006352,2024_07,465.79,0,4
U0006352,2024_08,326.05,0,1
U0006352,2024_09,326.05,0,0
U0006353,2024_07,309.86,0,1
U0006353,2024_08,371.83,0,1
U0006353,2024_09,446.2,0,0
U0006353,2024_10,446.2,0,0
U0006353,2024_11,312.34,0,1
U0006353,2024_12,312.34,0,0
U0006353,2025_01,374.81,1,0
U0006353,2025_02,449.77,1,0
U0006353,2025_03,449.77,0,1
U0006354,2024_07,451.58,0,0
U0006355,2024_07,274.6,2,1
U0006355,2024_08,329.52,0,0
U0006355,2024_09,329.52,0,0
U0006355,2024_10,329.52,0,2
U0006355,2024_11,230.66,0,2
U0006356,2024_07,366.97,0,0
U0006356,2024_08,366.97,0,0
U0006356,2024_09,366.97,0,1
U0006356,2024_10,366.97,0,0
U0006356,2024_11,366.97,0,0
U0006356,2024_12,256.88,0,0
U0006356,2025_01,308.26,3,0
U0006357,2024_07,506.41,4,1
U0006357,2024_08,607.69,3,0
U0006357,2024_09,607.69,0,0
U0006357,2024_10,729.23,0,0
U0006357,2024_11,875.08,3,6
U0006357,2024_12,612.56,3,0
U0006358,2024_07,561.72,2,0
U0006358,2024_08,674.06,0,1
U0006358,2024_09,471.84,0,0
U0006358,2024_10,471.84,0,0
U0006358,2024_11,471.84,2,0
U0006358,2024_12,471.84,0,3
U0006358,2025_01,330.29,0,0
U0006358,2025_02,330.29,0,0
U0006358,2025_03,330.29,0,0
U0006358,2025_04,396.35,0,0
U0006358,2025_05,475.62,1,0
U0006358,2025_06,570.74,0,0
U0006359,2024_07,349.57,0,0
U0006360,2024_07,290.28,0,0
U0006360,2024_08,203.2,0,1
U0006360,2024_09,203.2,1,0
U0006360,2024_10,243.84,0,0
U0006360,2024_11,243.84,0,0
U0006360,2024_12,243.84,0,0
U0006360,2025_01,243.84,4,2
U0006360,2025_02,243.84,0,0
U0006360,2025_03,292.61,0,0
U0006360,2025_04,292.61,0,0
U0006360,2025_05,351.13,0,0
U0006360,2025_06,245.79,0,0
U0006361,2024_07,79.05,0,1
U0006362,2024_07,634.53,0,1
U0006362,2024_08,634.53,0,1
U0006362,2024_09,761.44,0,0
U0006362,2024_10,533.01,0,2
U0006362,2024_11,373.11,0,0
U0006362,2024_12,447.73,0,0
U0006363,2024_07,507.04,0,0
U0006363,2024_08,608.45,0,0
U0006363,2024_09,730.14,0,1
U0006363,2024_10,730.14,0,0
U0006363,2024_11,876.17,0,0
U0006363,2024_12,613.32,0,0
U0006363,2025_01,613.32,0,2
U0006363,2025_02,613.32,0,1
U0006363,2025_03,613.32,0,0
U0006363,2025_04,613.32,0,0
U0006363,2025_05,613.32,1,0
U0006363,2025_06,613.32,0,2
U0006364,2024_07,330.93,0,0
U0006364,2024_08,397.12,0,2
U0006364,2024_09,397.12,1,0
U0006364,2024_10,277.98,0,0
U0006364,2024_11,333.58,0,0
U0006365,2024_07,489.82,0,3
U0006365,2024_08,587.78,0,0
U0006365,2024_09,705.34,3,0
U0006366,2024_07,645.39,0,1
U0006366,2024_08,645.39,1,0
U0006366,2024_09,645.39,1,0
U0006366,2024_10,645.39,0,0
U0006366,2024_11,645.39,0,2
U0006366,2024_12,774.47,0,1
U0006366,2025_01,774.47,0,1
U0006366,2025_02,542.13,1,0
U0006366,2025_03,542.13,0,1
U0006367,2024_07,262.34,0,0
U0006367,2024_08,183.64,0,3
U0006367,2024_09,183.64,0,0
U0006367,2024_10,220.37,0,0
U0006367,2024_11,264.44,7,2
U0006367,2024_12,317.33,0,0
U0006368,2024_07,497.81,1,2
U0006368,2024_08,597.37,1,6
U0006368,2024_09,716.84,0,1
U0006368,2024_10,716.84,0,9
U0006368,2024_11,716.84,0,0
U0006368,2024_12,716.84,0,1
U0006368,2025_01,860.21,0,0
U0006368,2025_02,1032.25,0,0
U0006368,2025_03,1238.7,2,0
U0006368,2025_04,1486.44,0,0
U0006368,2025_05,1486.44,0,0
U0006368,2025_06,1783.73,0,1
U0006369,2024_07,548.4,1,0
U0006369,2024_08,383.88,4,2
U0006369,2024_09,383.88,1,2
U0006370,2024_07,318.91,1,0
U0006370,2024_08,382.69,0,0
U0006370,2024_09,459.23,0,0
U0006371,2024_07,588.11,0,1
U0006371,2024_08,705.73,0,0
U0006371,2024_09,494.01,0,0
U0006371,2024_10,345.81,0,0
U0006371,2024_11,414.97,0,0
U0006371,2024_12,497.96,0,1
U0006371,2025_01,497.96,2,0
U0006371,2025_02,497.96,0,0
U0006371,2025_03,497.96,0,0
U0006371,2025_04,348.57,0,1
U0006371,2025_05,348.57,0,0
U0006371,2025_06,348.57,0,2
U0006372,2024_07,521.58,0,0
U0006372,2024_08,521.58,0,0
U0006372,2024_09,365.11,0,6
U0006372,2024_10,255.58,0,1
U0006372,2024_11,255.58,0,0
U0006372,2024_12,255.58,0,0
U0006372,2025_01,255.58,0,1
U0006372,2025_02,306.7,0,0
U0006372,2025_03,306.7,0,0
U0006372,2025_04,306.7,0,1
U0006372,2025_05,214.69,0,0
U0006372,2025_06,214.69,0,0
U0006373,2024_07,435.67,0,0
U0006374,2024_07,434.18,0,0
U0006374,2024_08,303.93,0,0
U0006374,2024_09,212.75,1,0
U0006374,2024_10,212.75,2,0
U0006374,2024_11,255.3,0,0
U0006374,2024_12,255.3,0,0
U0006374,2025_01,255.3,0,0
U0006374,2025_02,306.36,0,0
U0006374,2025_03,367.63,0,0
U0006374,2025_04,367.63,0,1
U0006374,2025_05,367.63,0,0
U0006374,2025_06,367.63,0,0
U0006375,2024_07,79.19,1,0
U0006375,2024_08,95.03,0,0
U0006375,2024_09,114.04,2,2
U0006375,2024_10,114.04,0,1
U0006375,2024_11,114.04,0,0
U0006375,2024_12,79.83,0,0
U0006375,2025_01,55.88,1,0
U0006375,2025_02,55.88,0,0
U0006375,2025_03,55.88,1,0
U0006376,2024_07,136.76,0,0
U0006376,2024_08,136.76,1,0
U0006377,2024_07,404.98,0,0
U0006377,2024_08,404.98,2,0
U0006377,2024_09,404.98,0,3
U0006378,2024_07,147.95,0,0
U0006378,2024_08,177.54,5,1
U0006378,2024_09,177.54,0,0
U0006378,2024_10,213.05,0,1
U0006378,2024_11,213.05,2,0
U0006378,2024_12,149.14,0,0
U0006378,2025_01,104.4,0,0
U0006378,2025_02,104.4,0,0
U0006378,2025_03,104.4,1,0
U0006378,2025_04,104.4,0,0
U0006378,2025_05,104.4,0,0
U0006378,2025_06,104.4,0,0
U0006379,2024_07,420.26,2,0
U0006379,2024_08,504.31,0,0
U0006379,2024_09,504.31,0,2
U0006379,2024_10,605.17,0,0
U0006379,2024_11,726.2,0,0
U0006379,2024_12,726.2,0,0
U0006379,2025_01,726.2,0,0
U0006379,2025_02,726.2,0,0
U0006379,2025_03,508.34,0,0
U0006379,2025_04,508.34,1,2
U0006379,2025_05,355.84,0,0
U0006379,2025_06,355.84,0,2
U0006380,2024_07,306.82,0,1
U0006381,2024_07,454.63,0,0
U0006381,2024_08,318.24,0,0
U0006381,2024_09,318.24,0,5
U0006381,2024_10,222.77,0,0
U0006381,2024_11,267.32,0,0
U0006381,2024_12,320.78,0,0
U0006381,2025_01,224.55,0,0
U0006381,2025_02,157.18,1,0
U0006381,2025_03,110.03,0,0
U0006381,2025_04,110.03,0,2
U0006381,2025_05,132.04,0,0
U0006381,2025_06,158.45,2,0
U0006382,2024_07,515.42,0,1
U0006382,2024_08,515.42,10,0
U0006382,2024_09,515.42,0,1
U0006382,2024_10,360.79,0,0
U0006382,2024_11,360.79,0,0
U0006382,2024_12,252.55,0,1
U0006382,2025_01,252.55,0,0
U0006382,2025_02,252.55,0,1
U0006382,2025_03,303.06,0,0
U0006382,2025_04,363.67,0,0
U0006382,2025_05,363.67,0,0
U0006382,2025_06,254.57,0,0
U0006383,2024_07,423.76,4,0
U0006383,2024_08,423.76,0,1
U0006383,2024_09,423.76,0,1
U0006383,2024_10,508.51,0,0
U0006383,2024_11,508.51,0,0
U0006384,2024_07,475.75,2,0
U0006384,2024_08,333.02,0,0
U0006384,2024_09,233.11,0,1
U0006384,2024_10,233.11,0,0
U0006384,2024_11,163.18,3,1
U0006384,2024_12,114.23,0,0
U0006384,2025_01,114.23,0,0
U0006384,2025_02,137.08,0,0
U0006384,2025_03,137.08,5,0
U0006384,2025_04,164.5,0,0
U0006384,2025_05,164.5,0,0
U0006384,2025_06,164.5,11,0
U0006385,2024_07,533.69,0,0
U0006385,2024_08,640.43,1,0
U0006385,2024_09,640.43,0,0
U0006385,2024_10,768.52,0,3
U0006385,2024_11,537.96,1,0
U0006385,2024_12,645.55,0,0
U0006385,2025_01,645.55,8,0
U0006385,2025_02,645.55,0,0
U0006385,2025_03,645.55,2,0
U0006385,2025_04,645.55,0,0
U0006385,2025_05,774.66,0,1
U0006385,2025_06,929.59,1,0
U0006386,2024_07,592.21,0,0
U0006386,2024_08,592.21,1,0
U0006387,2024_07,464.33,1,0
U0006387,2024_08,557.2,0,0
U0006387,2024_09,557.2,0,0
U0006388,2024_07,306.9,0,0
U0006388,2024_08,368.28,0,0
U0006388,2024_09,441.94,0,1
U0006388,2024_10,530.33,0,1
U0006389,2024_07,350.48,0,0
U0006389,2024_08,350.48,0,0
U0006389,2024_09,350.48,0,0
U0006389,2024_10,350.48,0,3
U0006389,2024_11,350.48,0,3
U0006389,2024_12,245.34,0,0
U0006389,2025_01,245.34,0,0
U0006389,2025_02,245.34,0,0
U0006389,2025_03,171.74,0,0
U0006390,2024_07,227.93,1,2
U0006390,2024_08,227.93,0,0
U0006390,2024_09,227.93,1,0
U0006390,2024_10,227.93,0,0
U0006390,2024_11,227.93,3,1
U0006390,2024_12,227.93,0,1
U0006390,2025_01,273.52,0,1
U0006390,2025_02,328.22,0,0
U0006390,2025_03,328.22,0,3
U0006390,2025_04,393.86,0,0
U0006390,2025_05,472.63,0,0
U0006391,2024_07,436.08,0,1
U0006391,2024_08,523.3,0,0
U0006392,2024_07,277.99,0,0
U0006392,2024_08,333.59,0,0
U0006392,2024_09,400.31,0,1
U0006392,2024_10,400.31,0,1
U0006392,2024_11,280.22,0,0
U0006392,2024_12,280.22,0,1
U0006392,2025_01,280.22,0,0
U0006392,2025_02,196.15,1,0
U0006392,2025_03,196.15,0,0
U0006392,2025_04,196.15,0,1
U0006392,2025_05,235.38,0,1
U0006392,2025_06,235.38,4,0
U0006393,2024_07,48.3,0,0
U0006393,2024_08,57.96,0,0
U0006393,2024_09,69.55,1,6
U0006393,2024_10,83.46,0,0
U0006393,2024_11,100.15,1,0
U0006393,2024_12,70.1,0,1
U0006393,2025_01,84.12,0,0
U0006393,2025_02,58.88,0,4
U0006394,2024_07,435.39,0,1
U0006394,2024_08,435.39,1,0
U0006394,2024_09,435.39,7,0
U0006395,2024_07,346.78,0,0
U0006395,2024_08,416.14,0,0
U0006395,2024_09,499.37,0,1
U0006395,2024_10,599.24,0,0
U0006395,2024_11,599.24,0,0
U0006395,2024_12,599.24,0,0
U0006395,2025_01,419.47,0,0
U0006395,2025_02,419.47,0,1
U0006395,2025_03,503.36,0,0
U0006395,2025_04,352.35,0,1
U0006395,2025_05,352.35,0,0
U0006395,2025_06,352.35,0,0
U0006396,2024_07,436.13,0,0
U0006396,2024_08,436.13,1,0
U0006396,2024_09,436.13,0,0
U0006396,2024_10,305.29,0,0
U0006396,2024_11,305.29,0,0
U0006396,2024_12,305.29,0,4
U0006396,2025_01,305.29,0,0
U0006396,2025_02,366.35,0,0
U0006397,2024_07,305.73,0,0
U0006397,2024_08,214.01,3,0
U0006397,2024_09,256.81,0,0
U0006397,2024_10,256.81,0,0
U0006397,2024_11,308.17,0,1
U0006397,2024_12,308.17,0,0
U0006397,2025_01,308.17,0,1
U0006397,2025_02,308.17,1,1
U0006397,2025_03,369.8,0,0
U0006397,2025_04,369.8,0,0
U0006397,2025_05,258.86,0,0
U0006397,2025_06,310.63,0,0
U0006398,2024_07,416.14,0,0
U0006398,2024_08,499.37,0,6
U0006398,2024_09,499.37,0,0
U0006398,2024_10,599.24,0,0
U0006398,2024_11,599.24,0,0
U0006398,2024_12,719.09,0,0
U0006399,2024_07,486.53,0,0
U0006399,2024_08,583.84,0,0
U0006399,2024_09,408.69,1,0
U0006399,2024_10,286.08,28,0
U0006399,2024_11,343.3,6,0
U0006399,2024_12,411.96,1,0
U0006399,2025_01,288.37,0,0
U0006399,2025_02,288.37,2,0
U0006399,2025_03,288.37,3,0
U0006399,2025_04,346.04,0,0
U0006399,2025_05,346.04,0,2
U0006399,2025_06,346.04,0,1
U0006400,2024_07,598.05,0,0
U0006400,2024_08,598.05,0,0
U0006400,2024_09,717.66,0,0
U0006400,2024_10,502.36,1,0
U0006400,2024_11,602.83,0,2
U0006400,2024_12,723.4,4,0
U0006400,2025_01,506.38,0,1
U0006401,2024_07,298.18,0,0
U0006401,2024_08,298.18,0,0
U0006401,2024_09,357.82,0,0
U0006401,2024_10,429.38,0,5
U0006401,2024_11,300.57,0,5
U0006401,2024_12,300.57,0,0
U0006401,2025_01,300.57,0,0
U0006401,2025_02,300.57,0,0
U0006401,2025_03,210.4,0,0
U0006401,2025_04,210.4,0,1
U0006401,2025_05,210.4,0,0
U0006401,2025_06,210.4,0,1
U0006402,2024_07,537.52,0,0
U0006402,2024_08,537.52,4,0
U0006402,2024_09,376.26,0,0
U0006402,2024_10,376.26,0,0
U0006403,2024_07,307.14,0,0
U0006403,2024_08,307.14,2,0
U0006403,2024_09,307.14,0,0
U0006403,2024_10,307.14,1,1
U0006403,2024_11,368.57,0,1
U0006403,2024_12,442.28,0,4
U0006403,2025_01,309.6,0,1
U0006403,2025_02,371.52,3,1
U0006403,2025_03,445.82,0,0
U0006403,2025_04,534.98,0,1
U0006403,2025_05,534.98,4,0
U0006403,2025_06,534.98,1,0
U0006404,2024_07,416.01,2,0
U0006404,2024_08,499.21,7,0
U0006404,2024_09,349.45,0,0
U0006404,2024_10,244.61,0,2
U0006404,2024_11,293.53,1,0
U0006404,2024_12,293.53,0,1
U0006404,2025_01,205.47,1,1
U0006404,2025_02,205.47,0,0
U0006404,2025_03,143.83,0,1
U0006404,2025_04,100.68,0,1
U0006405,2024_07,478.26,0,1
U0006405,2024_08,478.26,0,0
U0006405,2024_09,573.91,0,0
U0006405,2024_10,573.91,0,0
U0006405,2024_11,688.69,0,0
U0006405,2024_12,688.69,2,0
U0006405,2025_01,826.43,0,1
U0006405,2025_02,826.43,0,0
U0006405,2025_03,826.43,2,0
U0006405,2025_04,826.43,0,0
U0006406,2024_07,301.6,0,0
U0006406,2024_08,361.92,1,0
U0006406,2024_09,253.34,0,2
U0006406,2024_10,304.01,1,0
U0006406,2024_11,364.81,0,0
U0006406,2024_12,437.77,0,0
U0006406,2025_01,306.44,1,0
U0006406,2025_02,306.44,0,0
U0006406,2025_03,306.44,0,0
U0006406,2025_04,367.73,0,0
U0006407,2024_07,505.28,0,2
U0006407,2024_08,606.34,0,0
U0006407,2024_09,424.44,1,0
U0006407,2024_10,424.44,1,1
U0006407,2024_11,424.44,0,0
U0006407,2024_12,297.11,0,0
U0006407,2025_01,297.11,0,2
U0006407,2025_02,356.53,0,0
U0006407,2025_03,427.84,0,0
U0006407,2025_04,427.84,0,0
U0006407,2025_05,427.84,0,0
U0006407,2025_06,299.49,0,0
U0006408,2024_07,599.19,0,0
U0006408,2024_08,719.03,0,0
U0006408,2024_09,862.84,1,0
U0006408,2024_10,862.84,0,1
U0006408,2024_11,1035.41,0,0
U0006408,2024_12,1035.41,1,0
U0006408,2025_01,1035.41,1,0
U0006408,2025_02,1242.49,3,0
U0006408,2025_03,1242.49,2,0
U0006408,2025_04,869.74,0,1
U0006408,2025_05,608.82,0,0
U0006408,2025_06,608.82,0,0
U0006409,2024_07,426.54,0,0
U0006409,2024_08,426.54,0,0
U0006409,2024_09,298.58,0,0
U0006409,2024_10,358.3,2,1
U0006409,2024_11,358.3,0,1
U0006409,2024_12,250.81,1,0
U0006409,2025_01,250.81,0,0
U0006409,2025_02,300.97,0,0
U0006409,2025_03,300.97,0,0
U0006410,2024_07,578.37,0,0
U0006410,2024_08,404.86,0,0
U0006410,2024_09,404.86,0,0
U0006410,2024_10,404.86,0,0
U0006410,2024_11,404.86,0,1
U0006410,2024_12,283.4,0,0
U0006410,2025_01,283.4,0,0
U0006410,2025_02,283.4,1,0
U0006410,2025_03,198.38,0,0
U0006410,2025_04,138.87,0,1
U0006410,2025_05,166.64,0,0
U0006410,2025_06,166.64,0,0
U0006411,2024_07,396.55,0,0
U0006411,2024_08,396.55,0,0
U0006411,2024_09,396.55,0,0
U0006411,2024_10,396.55,0,0
U0006411,2024_11,277.58,0,0
U0006411,2024_12,333.1,0,0
U0006412,2024_07,456.94,0,0
U0006412,2024_08,319.86,2,0
U0006412,2024_09,319.86,0,1
U0006412,2024_10,319.86,0,3
U0006412,2024_11,319.86,3,0
U0006412,2024_12,223.9,2,0
U0006412,2025_01,223.9,0,1
U0006412,2025_02,268.68,0,0
U0006412,2025_03,268.68,6,0
U0006412,2025_04,268.68,0,0
U0006412,2025_05,322.42,0,0
U0006412,2025_06,386.9,0,0
U0006413,2024_07,429.85,1,0
U0006413,2024_08,429.85,0,0
U0006413,2024_09,300.9,0,0
U0006413,2024_10,300.9,0,1
U0006413,2024_11,361.08,0,0
U0006413,2024_12,433.3,1,0
U0006413,2025_01,433.3,1,1
U0006413,2025_02,519.96,0,1
U0006413,2025_03,363.97,0,0
U0006413,2025_04,436.76,0,0
U0006413,2025_05,436.76,0,0
U0006413,2025_06,436.76,0,2
U0006414,2024_07,625.06,0,0
U0006414,2024_08,625.06,0,0
U0006414,2024_09,750.07,0,0
U0006414,2024_10,900.08,0,0
U0006414,2024_11,900.08,0,0
U0006414,2024_12,900.08,0,0
U0006414,2025_01,900.08,1,0
U0006414,2025_02,1080.1,0,1
U0006414,2025_03,1080.1,1,0
U0006414,2025_04,1296.12,0,0
U0006414,2025_05,1296.12,0,1
U0006414,2025_06,1555.34,1,0
U0006415,2024_07,393.24,3,1
U0006415,2024_08,393.24,1,0
U0006415,2024_09,393.24,0,0
U0006415,2024_10,393.24,0,0
U0006415,2024_11,393.24,1,0
U0006416,2024_07,185.52,0,1
U0006416,2024_08,185.52,0,2
U0006416,2024_09,185.52,0,4
U0006416,2024_10,185.52,0,0
U0006416,2024_11,185.52,1,0
U0006416,2024_12,222.62,0,0
U0006416,2025_01,222.62,0,0
U0006416,2025_02,267.14,0,0
U0006417,2024_07,485.93,3,0
U0006417,2024_08,485.93,0,0
U0006418,2024_07,682.6,1,1
U0006418,2024_08,682.6,0,0
U0006418,2024_09,682.6,1,0
U0006418,2024_10,682.6,0,2
U0006418,2024_11,819.12,0,0
U0006418,2024_12,573.38,0,5
U0006418,2025_01,573.38,0,0
U0006418,2025_02,573.38,2,1
U0006419,2024_07,284.75,0,0
U0006419,2024_08,341.7,0,1
U0006419,2024_09,341.7,1,0
U0006419,2024_10,341.7,0,0
U0006419,2024_11,341.7,0,1
U0006419,2024_12,410.04,0,1
U0006419,2025_01,410.04,0,1
U0006419,2025_02,492.05,1,0
U0006419,2025_03,590.46,0,0
U0006419,2025_04,413.32,3,0
U0006419,2025_05,413.32,0,1
U0006420,2024_07,581.82,5,2
U0006420,2024_08,581.82,2,1
U0006420,2024_09,581.82,0,0
U0006420,2024_10,581.82,0,0
U0006420,2024_11,581.82,0,0
U0006420,2024_12,407.27,0,1
U0006420,2025_01,488.72,1,0
U0006420,2025_02,488.72,0,3
U0006420,2025_03,586.46,1,1
U0006420,2025_04,410.52,0,0
U0006421,2024_07,622.68,0,0
U0006421,2024_08,435.88,0,2
U0006421,2024_09,523.06,0,0
U0006421,2024_10,366.14,1,9
U0006421,2024_11,439.37,1,0
U0006421,2024_12,527.24,0,0
U0006421,2025_01,527.24,0,0
U0006422,2024_07,506.13,0,0
U0006422,2024_08,506.13,1,0
U0006422,2024_09,506.13,2,2
U0006422,2024_10,354.29,0,0
U0006422,2024_11,354.29,0,0
U0006422,2024_12,354.29,0,0
U0006422,2025_01,425.15,3,1
U0006422,2025_02,425.15,1,1
U0006422,2025_03,425.15,0,0
U0006422,2025_04,510.18,1,0
U0006422,2025_05,357.13,0,0
U0006423,2024_07,846.96,0,0
U0006423,2024_08,592.87,1,0
U0006423,2024_09,711.44,0,0
U0006423,2024_10,711.44,1,0
U0006423,2024_11,711.44,0,4
U0006423,2024_12,853.73,0,0
U0006423,2025_01,853.73,0,1
U0006423,2025_02,853.73,0,0
U0006423,2025_03,597.61,0,1
U0006423,2025_04,717.13,1,0
U0006423,2025_05,860.56,0,0
U0006423,2025_06,1032.67,0,0
U0006424,2024_07,680.61,0,0
U0006424,2024_08,680.61,0,0
U0006424,2024_09,680.61,0,0
U0006424,2024_10,680.61,0,1
U0006424,2024_11,816.73,0,1
U0006424,2024_12,980.08,0,0
U0006425,2024_07,517.85,1,0
U0006425,2024_08,517.85,0,0
U0006425,2024_09,517.85,0,0
U0006425,2024_10,362.5,0,3
U0006425,2024_11,435.0,0,0
U0006425,2024_12,435.0,0,0
U0006425,2025_01,435.0,0,0
U0006426,2024_07,461.19,0,0
U0006426,2024_08,553.43,0,4
U0006426,2024_09,664.12,3,0
U0006426,2024_10,664.12,1,0
U0006426,2024_11,464.88,0,0
U0006426,2024_12,464.88,1,1
U0006426,2025_01,557.86,1,0
U0006427,2024_07,267.33,0,0
U0006427,2024_08,187.13,0,1
U0006427,2024_09,187.13,0,0
U0006427,2024_10,224.56,0,2
U0006427,2024_11,224.56,0,2
U0006427,2024_12,157.19,0,2
U0006428,2024_07,152.72,0,2
U0006428,2024_08,152.72,1,0
U0006428,2024_09,152.72,0,0
U0006428,2024_10,106.9,0,2
U0006428,2024_11,106.9,0,2
U0006428,2024_12,74.83,0,1
U0006428,2025_01,74.83,1,0
